order_id,customer_id,order_date,ship_date,status,total_amount,payment_method,notes
100389,1456,04-Sep-2023,09-08-2023,shipped,797.23,credit_card,fragile
100390,1741,2023-10-17,31-Oct-2023,delivered,448.33,credit_card,priority
100391,1197,25-Nov-2023,,pending,971.77,credit_card,gift_wrap
100392,1686,06/10/2024,13/10/2024,shipped,704.23,paypal,gift_wrap
100393,1073,03/02/2025,,delivered,42.70,credit_card,
100394,1257,2024-07-25,2024/07/29,shipped,632.07,paypal,priority
100395,1689,02-May-2023,,delivered,67.92,credit_card,gift_wrap
100396,1366,08-Aug-2025,21-Aug-2025,pending,766.45,paypal,fragile
100397,1676,2023/02/01,2023/02/05,delivered,850.22,pix,gift_wrap
100398,1693,06-27-2025,28-Jun-2025,pending,46.56,paypal,delay_expected
100399,1087,09/11/2023,2023/11/21,delivered,852.20,boleto,first-time customer
100400,1631,05-04-2025,07-May-2025,delivered,852.13,paypal,gift_wrap
100401,1297,2024-11-18,2024/11/22,delivered,360.35,boleto,
100402,1071,10/07/2025,07-18-2025,returned,156.63,pix,fragile
100403,1320,10/09/2023,09-21-2023,pending,734.31,paypal,fragile
100404,1793,2023/11/09,2023-11-12,delivered,859.42,boleto,delay_expected
100405,1751,2025-06-26,2025-06-27,delivered,581.01,boleto,
100406,1556,04-Jul-2025,2025/07/17,shipped,773.28,pix,first-time customer
100407,1522,2023/04/03,04-Apr-2023,returned,-758.42,boleto,first-time customer
100408,1579,06/11/2024,2024-11-14,shipped,490.20,credit_card,priority
100409,1043,15/11/2024,2024/11/28,delivered,882.14,credit_card,gift_wrap
100410,1720,18-Sep-2025,09-23-2025,shipped,572.31,paypal,gift_wrap
100411,1601,2024-10-31,07/11/2024,shipped,356.13,pix,fragile
100412,1908,2024-09-10,13/09/2024,pending,645.26,boleto,first-time customer
100413,1370,2024-09-08,2024-09-15,shipped,481.42,boleto,delay_expected
100414,1853,2024-02-25,28/02/2024,pending,515.08,boleto,
100415,1944,04-Jul-2023,2023-07-14,delivered,729.33,pix,
100416,1621,2024/04/27,11/05/2024,delivered,821.35,boleto,delay_expected
100417,1270,06-21-2023,01/07/2023,shipped,136.55,credit_card,first-time customer
100418,1931,2024/05/31,2024/06/10,delivered,601.81,credit_card,
100419,1133,12-Jul-2025,2025/07/13,shipped,373.53,credit_card,gift_wrap
100420,1234,2025/08/18,25-Aug-2025,pending,138.21,paypal,
100421,1879,03-27-2023,05/04/2023,pending,744.93,credit_card,delay_expected
100422,1532,2023/01/08,2023/01/20,shipped,159.00,pix,priority
100423,1433,08-01-2024,12/08/2024,shipped,784.87,paypal,first-time customer
100424,1568,05-10-2024,2024/05/20,delivered,855.72,credit_card,gift_wrap
100425,1801,17/12/2024,12-26-2024,delivered,615.96,credit_card,first-time customer
100426,1651,2023-01-06,2023/01/14,pending,266.78,pix,
100427,1741,2024/01/29,07-Feb-2024,pending,774.74,boleto,gift_wrap
100428,1010,26-Jul-2023,27-Jul-2023,shipped,235.51,boleto,gift_wrap
100429,1244,2024-11-01,2024/11/03,shipped,398.17,boleto,delay_expected
100430,1720,2023-03-12,24-Mar-2023,shipped,963.47,pix,first-time customer
100431,1199,2024/04/10,15-Apr-2024,pending,77.02,pix,priority
100432,1822,06-09-2024,06-23-2024,returned,966.23,boleto,
100433,1794,2024/04/14,2024-04-28,shipped,385.76,boleto,gift_wrap
100434,1819,2023/11/20,11-29-2023,shipped,97.54,pix,
100435,1182,05-02-2024,12/05/2024,shipped,203.67,boleto,
100436,1234,27/07/2023,2023-08-02,pending,83.10,paypal,delay_expected
100437,1877,2024-07-08,2024/07/14,delivered,881.58,pix,fragile
100438,1782,26-Jul-2025,30/07/2025,pending,800.27,paypal,delay_expected
100439,1355,08/02/2024,2024/02/10,shipped,13.38,boleto,fragile
100440,1333,06-Jan-2024,09/01/2024,shipped,958.73,pix,priority
100441,1434,2023/08/04,2023/08/10,shipped,183.99,boleto,delay_expected
100442,1833,04-13-2023,2023/04/22,pending,801.04,boleto,fragile
100443,1180,2024/03/07,21-Mar-2024,delivered,786.41,pix,priority
100444,1581,2023/02/18,,pending,219.39,pix,fragile
100445,1098,04-05-2024,04-11-2024,shipped,414.70,pix,
100446,1620,23-Jul-2023,08-03-2023,shipped,674.83,paypal,
100447,1910,2023/03/22,30/03/2023,delivered,642.38,pix,fragile
100448,1585,2024-02-19,,shipped,316.91,pix,gift_wrap
100449,1660,02-09-2024,02-22-2024,delivered,523.33,paypal,fragile
100450,1874,24/01/2023,2023-02-04,shipped,400.06,credit_card,
100451,1484,2024-07-15,,shipped,766.17,credit_card,
100452,1159,2023/03/28,2023/04/01,cancelled,135.62,boleto,
100453,1365,05-31-2025,08-Jun-2025,delivered,550.80,boleto,gift_wrap
100454,1605,2024/09/03,2024/09/14,shipped,641.33,pix,priority
100455,1232,2025-04-04,10/04/2025,shipped,5.09,boleto,priority
100456,1547,2023/01/09,2023/01/17,delivered,599.02,credit_card,delay_expected
100457,1421,22-Jun-2025,2025/06/26,delivered,224.49,credit_card,fragile
100458,1529,21-Feb-2025,04-Mar-2025,delivered,415.84,credit_card,first-time customer
100459,1113,2024/10/14,2024/10/19,pending,24.30,credit_card,delay_expected
100460,1995,04-15-2023,2023-04-27,shipped,154.93,paypal,first-time customer
100461,1319,2025/03/15,2025-03-23,shipped,844.33,boleto,
100462,1401,15-Mar-2023,03-19-2023,delivered,829.11,credit_card,
100463,1394,2025/02/28,2025-03-01,shipped,982.21,paypal,fragile
100464,1319,08-16-2025,28-Aug-2025,shipped,257.05,pix,first-time customer
100465,1053,03/06/2025,06-07-2025,pending,795.42,credit_card,fragile
100466,1009,2025-09-19,01-Oct-2025,pending,771.94,boleto,first-time customer
100467,1702,09-25-2024,2024-10-08,shipped,158.15,credit_card,first-time customer
100468,1324,07-25-2024,2024-08-02,returned,-361.38,credit_card,fragile
100469,1572,29-Oct-2023,02-Nov-2023,shipped,733.74,pix,
100470,1936,31-May-2025,06-09-2025,delivered,543.90,paypal,
100471,1518,24/01/2024,03-Feb-2024,shipped,722.40,paypal,first-time customer
100472,1509,23-Feb-2025,02-28-2025,pending,525.58,credit_card,
100473,1132,2023-07-02,2023-07-10,shipped,837.12,paypal,delay_expected
100474,1604,2023-09-20,2023-09-30,delivered,212.69,paypal,
100475,1820,2024-10-16,2024/10/28,delivered,795.28,credit_card,
100476,1541,2023-02-11,13-Feb-2023,pending,726.55,paypal,first-time customer
100477,1672,12-Sep-2023,15-Sep-2023,shipped,109.99,pix,gift_wrap
100478,1681,2024-03-13,16-Mar-2024,shipped,162.39,paypal,priority
100479,1563,11-29-2023,12-10-2023,cancelled,565.33,boleto,fragile
100480,1948,02-01-2025,2025/02/09,pending,39.49,pix,delay_expected
100481,1138,06-30-2025,,delivered,218.75,pix,
100482,1965,12-07-2024,16-Dec-2024,pending,42.55,pix,first-time customer
100483,1375,29-Jun-2025,2025-07-04,shipped,571.22,boleto,gift_wrap
100484,1332,2025/03/22,05-Apr-2025,delivered,99.89,pix,
100485,1590,2024-01-26,2024/02/08,shipped,868.49,boleto,gift_wrap
100486,1616,2025-08-08,08-19-2025,shipped,322.72,boleto,priority
100487,1226,2023-06-06,13-Jun-2023,shipped,94.63,paypal,priority
100488,1151,05-16-2023,,shipped,54.06,paypal,priority
100489,1513,20/03/2024,2024/03/28,shipped,573.47,boleto,first-time customer
100490,1795,03-16-2024,2024/03/26,shipped,351.57,pix,priority
100491,1024,02-27-2025,2025/03/05,cancelled,443.26,boleto,first-time customer
100492,1159,2025-02-14,15-Feb-2025,delivered,869.41,pix,
100493,1823,04-24-2023,25-Apr-2023,shipped,548.69,pix,delay_expected
100494,1747,2023-05-25,06-05-2023,pending,287.59,pix,
100495,1967,2023-01-09,01-14-2023,delivered,23.98,paypal,first-time customer
100496,1520,2025-09-27,05-Oct-2025,pending,202.88,paypal,delay_expected
100497,1022,10/02/2023,2023/02/15,delivered,23.28,pix,priority
100498,1241,05-28-2024,2024/06/08,delivered,815.78,credit_card,delay_expected
100499,1230,06-05-2023,2023/06/16,shipped,679.60,boleto,fragile
100500,1156,03-12-2024,18/03/2024,shipped,142.88,boleto,
100501,1705,23-Dec-2024,30/12/2024,returned,-567.02,credit_card,delay_expected
100502,1736,02/05/2023,05-05-2023,delivered,416.97,paypal,priority
100503,1956,04-21-2025,25/04/2025,pending,986.03,pix,delay_expected
100504,1236,02/09/2024,2024/09/03,pending,846.91,paypal,gift_wrap
100505,1188,2025/05/22,25/05/2025,pending,765.72,credit_card,priority
100506,1227,30/01/2025,2025/02/01,delivered,492.49,pix,
100507,1252,2024/03/13,2024/03/23,delivered,397.18,credit_card,delay_expected
100508,1467,2025-04-26,2025/04/30,delivered,44.06,paypal,delay_expected
100509,1985,20/02/2023,02-27-2023,shipped,425.35,credit_card,gift_wrap
100510,1145,2024/04/19,,shipped,183.87,boleto,fragile
100511,1461,26/01/2023,2023/02/07,pending,327.45,boleto,gift_wrap
100512,1093,2023/04/27,2023/04/29,delivered,975.32,boleto,fragile
100513,1044,25/02/2025,07/03/2025,pending,148.88,credit_card,fragile
100514,1747,2025/02/26,01/03/2025,delivered,8.52,pix,
100515,1875,25-May-2024,04/06/2024,shipped,661.17,paypal,fragile
100516,1615,2024-09-06,15-Sep-2024,delivered,211.60,boleto,first-time customer
100517,1357,07/02/2023,18-Feb-2023,shipped,920.78,credit_card,
100518,1182,06-15-2023,27-Jun-2023,delivered,181.53,paypal,gift_wrap
100519,1953,2023-02-06,2023/02/12,delivered,759.65,credit_card,priority
100520,1124,12-12-2024,19/12/2024,cancelled,113.76,credit_card,fragile
100521,1619,08-14-2025,28-Aug-2025,shipped,625.13,boleto,delay_expected
100522,1532,2025/01/16,19/01/2025,delivered,979.36,credit_card,
100523,1640,2025-03-26,2025/03/30,shipped,337.12,boleto,
100524,1706,10-16-2023,21-Oct-2023,shipped,11.10,pix,priority
100525,1582,2024-09-22,09-26-2024,delivered,481.71,paypal,
100526,1139,08/05/2024,05-22-2024,shipped,815.10,credit_card,
100527,1578,01-12-2025,01-13-2025,delivered,888.59,pix,
100528,1287,2025-05-10,17/05/2025,shipped,392.62,credit_card,
100529,1315,12-23-2024,2024/12/28,delivered,374.73,pix,first-time customer
100530,1179,04-25-2023,2023-05-08,shipped,29.81,paypal,delay_expected
100531,1348,2025/08/03,08-12-2025,pending,872.44,boleto,first-time customer
100532,1470,01-Feb-2024,06-Feb-2024,delivered,336.62,credit_card,
100533,1674,02-02-2025,,delivered,640.66,boleto,priority
100534,1293,11-Oct-2023,10-19-2023,pending,277.27,credit_card,delay_expected
100535,1104,31-Jul-2023,08-06-2023,shipped,175.42,pix,delay_expected
100536,1553,2024-03-30,2024-04-07,pending,58.53,paypal,fragile
100537,1610,01-Jul-2025,13-Jul-2025,shipped,335.67,boleto,gift_wrap
100538,1828,2024-06-30,13-Jul-2024,pending,813.79,paypal,
100539,1700,2024/10/21,25-Oct-2024,shipped,366.63,boleto,gift_wrap
100540,1338,03-18-2025,2025-03-19,shipped,463.94,boleto,priority
100541,1618,11/08/2024,2024-08-18,shipped,651.20,pix,delay_expected
100542,1604,28/02/2024,2024/03/08,shipped,344.01,paypal,
100543,1580,03-17-2025,2025-03-21,delivered,713.35,paypal,
100544,1474,30-Nov-2023,,shipped,311.50,paypal,
100545,1701,13-Apr-2025,2025-04-20,pending,817.95,credit_card,
100546,1152,08-Apr-2024,18/04/2024,shipped,878.04,pix,delay_expected
100547,1695,2023/11/08,14-Nov-2023,pending,986.49,paypal,
100548,1301,03-05-2023,6-3-2023,shipped,978.80,credit_card,
100549,1031,2023/08/29,2023/09/05,shipped,438.01,boleto,gift_wrap
100550,1142,12-Jul-2023,18/07/2023,shipped,873.37,boleto,first-time customer
100551,1663,17/01/2023,25/01/2023,pending,644.03,paypal,
100552,1807,13-Dec-2024,23-Dec-2024,shipped,820.97,paypal,priority
100553,1434,2024-09-11,25-Sep-2024,shipped,926.93,pix,
100554,1581,05-09-2024,2024-05-17,pending,732.64,pix,fragile
100555,1535,30-Jun-2025,,shipped,742.98,credit_card,gift_wrap
100556,1817,08-16-2024,2024-08-22,shipped,515.10,paypal,delay_expected
100557,1431,12-28-2023,29-Dec-2023,delivered,728.34,pix,
100558,1592,23-Jun-2023,,delivered,809.85,credit_card,priority
100559,1129,2024-06-01,06-Jun-2024,shipped,858.57,credit_card,gift_wrap
100560,1178,20-Jul-2025,31/07/2025,shipped,702.27,paypal,first-time customer
100561,1882,02-03-2023,06/02/2023,delivered,754.00,paypal,
100562,1676,26/03/2024,2024-04-07,cancelled,756.71,credit_card,
100563,1408,05-02-2024,15/05/2024,shipped,707.08,paypal,priority
100564,1891,2024-03-21,04-03-2024,delivered,684.46,credit_card,
100565,1652,2023/12/29,01-09-2024,shipped,803.30,pix,gift_wrap
100566,1472,02/03/2025,12-Mar-2025,shipped,691.83,boleto,priority
100567,1688,2023-01-09,,pending,108.39,paypal,priority
100568,1290,15/09/2023,,cancelled,61.60,boleto,delay_expected
100569,1725,2025-09-07,,cancelled,379.08,boleto,
100570,1259,2023/10/29,10-31-2023,delivered,693.76,pix,priority
100571,1075,2023-10-11,10-17-2023,delivered,268.34,paypal,
100572,1950,25-Jul-2023,05/08/2023,shipped,434.10,credit_card,fragile
100573,1105,2023-02-05,,delivered,778.35,credit_card,fragile
100574,1655,2023-01-01,01-06-2023,delivered,576.77,paypal,fragile
100575,1864,2025-01-15,2025/01/16,pending,537.63,pix,priority
100576,1410,2023-02-26,2023-03-12,delivered,761.65,pix,gift_wrap
100577,1567,2023/02/10,2023-02-15,cancelled,362.46,credit_card,gift_wrap
100578,1194,2023-05-24,05/06/2023,shipped,67.68,pix,fragile
100579,1854,2025/04/11,2025-04-12,shipped,722.41,paypal,
100580,1669,14-Nov-2024,25-Nov-2024,pending,581.45,credit_card,
100581,1500,2024-10-31,10/11/2024,pending,634.50,pix,
100582,1467,17/09/2024,2024-09-19,pending,597.00,boleto,
100583,1436,2023/12/12,23/12/2023,shipped,964.87,boleto,
100584,1177,2023-12-10,13/12/2023,returned,555.64,credit_card,first-time customer
100585,1867,09-Oct-2024,2024/10/12,pending,12.19,credit_card,gift_wrap
100586,1908,2023/10/18,31/10/2023,shipped,641.63,paypal,fragile
100587,1178,2024-09-17,2024-09-29,cancelled,783.67,pix,⚠️ check address – incorrect format
100588,1241,2023-07-16,18-Jul-2023,shipped,466.89,boleto,priority
100589,1115,26/03/2025,03/04/2025,returned,47.90,pix,first-time customer
100590,1342,2024/09/23,,delivered,925.24,boleto,first-time customer
100591,1496,2024-06-11,,shipped,447.60,pix,fragile
100592,1693,07-08-2025,2025-07-10,shipped,415.53,boleto,fragile
100593,1075,27-Apr-2024,04-May-2024,shipped,390.39,boleto,fragile
100594,1647,01-03-2024,06-Jan-2024,pending,140.82,paypal,fragile
100595,1778,18/12/2023,28-Dec-2023,delivered,580.23,boleto,
100596,1534,15/05/2024,2024-05-29,delivered,737.50,boleto,first-time customer
100597,1593,16-Aug-2023,2023/08/26,delivered,44.86,paypal,gift_wrap
100598,1034,11-Mar-2024,2024-03-24,shipped,244.31,credit_card,gift_wrap
100599,1972,12/08/2023,2023-08-16,pending,670.69,boleto,gift_wrap
100600,1584,04-Feb-2025,,shipped,772.98,paypal,first-time customer
100601,1379,2024/10/03,2024-10-04,shipped,692.30,credit_card,priority
100602,1276,15-Dec-2024,2024-12-28,cancelled,339.02,credit_card,delay_expected
100603,1690,2024-01-08,2024-01-14,shipped,179.39,credit_card,delay_expected
100604,1209,05-22-2023,24-May-2023,delivered,704.33,boleto,priority
100605,1273,2024/05/30,2024/06/01,shipped,529.05,credit_card,fragile
100606,1694,25-Apr-2025,2025-05-03,pending,884.56,credit_card,
100607,1183,2023-10-23,28/10/2023,shipped,875.62,credit_card,priority
100608,1698,08/07/2024,2024-07-15,shipped,67.63,boleto,
100609,1660,2023/12/10,12-21-2023,shipped,667.53,paypal,fragile
100610,1135,07-08-2025,07-13-2025,delivered,770.90,credit_card,first-time customer
100611,1466,06/09/2025,09-09-2025,pending,179.48,boleto,first-time customer
100612,1042,21-Nov-2023,26/11/2023,shipped,39.52,pix,priority
100613,1459,06/07/2024,2024/07/08,delivered,769.68,paypal,priority
100614,1993,26-Jan-2025,02-01-2025,shipped,293.38,boleto,
100615,1928,2025/08/02,2025-08-04,pending,553.21,pix,
100616,1861,2023/08/14,20/08/2023,shipped,226.03,pix,first-time customer
100617,1551,2025/05/19,2025/05/21,pending,321.17,credit_card,gift_wrap
100618,1151,2025/01/03,01-09-2025,shipped,977.64,credit_card,first-time customer
100619,1454,2025/01/29,2025/02/03,delivered,417.12,credit_card,first-time customer
100620,1486,07-Jun-2025,09-Jun-2025,delivered,93.01,paypal,gift_wrap
100621,1424,29-Jun-2023,09/07/2023,pending,833.12,pix,delay_expected
100622,1842,04-26-2025,2025/05/01,shipped,792.26,boleto,priority
100623,1655,2025/05/04,2025/05/15,pending,907.26,boleto,
100624,1283,2024-05-19,25-May-2024,shipped,261.62,paypal,gift_wrap
100625,1382,08-Jun-2024,,shipped,583.75,boleto,priority
100626,1709,05-19-2023,05-24-2023,pending,295.21,credit_card,delay_expected
100627,1643,2023-07-07,07-10-2023,delivered,686.54,pix,priority
100628,1704,2024-01-07,2024-01-13,pending,285.01,paypal,fragile
100629,1932,2023-06-16,25/06/2023,delivered,560.86,credit_card,fragile
100630,1078,30/04/2023,05-08-2023,pending,444.73,pix,first-time customer
100631,1029,2025-02-01,15/02/2025,shipped,213.79,credit_card,fragile
100632,1802,2023-04-25,,shipped,434.09,boleto,
100633,1675,09-Jun-2024,,pending,256.75,credit_card,priority
100634,1772,2023-04-09,13/04/2023,pending,354.78,credit_card,first-time customer
100635,1964,12-Oct-2023,15-Oct-2023,shipped,572.38,credit_card,
100636,1014,25/06/2024,30-Jun-2024,pending,726.72,boleto,delay_expected
100637,1486,11-Jan-2024,22/01/2024,delivered,981.39,paypal,first-time customer
100638,1417,04-26-2023,2023/04/28,delivered,706.21,credit_card,
100639,1118,01-30-2024,2024/02/11,shipped,410.25,paypal,first-time customer
100640,1916,2025/05/11,2025/05/17,returned,399.39,credit_card,
100641,1410,12-Dec-2024,24/12/2024,pending,975.33,pix,first-time customer
100642,1413,06/05/2023,18-May-2023,shipped,757.52,paypal,priority
100643,1617,2025/08/30,2025/09/08,pending,254.44,paypal,first-time customer
100644,1137,2023-01-31,2023-02-14,delivered,385.72,pix,first-time customer
100645,1638,2023-04-09,2023/04/18,shipped,663.78,paypal,delay_expected
100646,1351,08-Apr-2025,2025/04/21,delivered,123.54,paypal,priority
100647,1453,2024-04-15,,shipped,861.06,pix,gift_wrap
100648,1441,05-18-2023,26-May-2023,returned,661.78,paypal,fragile
100649,1160,2024-06-02,2024/06/10,cancelled,356.00,pix,priority
100650,1604,16/02/2023,22-Feb-2023,pending,891.89,pix,fragile
100651,1353,2024/01/01,12/01/2024,cancelled,594.57,credit_card,
100652,1345,2023-06-23,2023/06/24,shipped,901.90,pix,
100653,1602,01-23-2023,2023-01-30,delivered,104.56,boleto,priority
100654,1830,02-22-2025,2025/02/27,shipped,637.27,credit_card,
100655,1219,10-22-2023,,delivered,405.02,boleto,delay_expected
100656,1094,04-Jan-2025,,shipped,71.93,paypal,fragile
100657,1814,03-20-2023,25-Mar-2023,shipped,417.24,pix,delay_expected
100658,1687,20-Feb-2025,21-Feb-2025,delivered,578.96,boleto,gift_wrap
100659,1760,2025/08/18,29-Aug-2025,delivered,907.30,credit_card,delay_expected
100660,1473,01/06/2023,2023/06/12,shipped,860.89,credit_card,gift_wrap
100661,1422,10-01-2023,06/10/2023,shipped,117.99,boleto,
100662,1847,2023/11/14,2023-11-21,shipped,276.35,credit_card,priority
100663,1284,05-Nov-2024,2024/11/19,delivered,60.05,credit_card,priority
100664,1887,2023/03/07,2023-03-18,shipped,840.61,boleto,first-time customer
100665,1752,2024-05-27,10-Jun-2024,shipped,885.14,boleto,delay_expected
100666,1826,11-17-2023,29/11/2023,delivered,221.92,credit_card,first-time customer
100667,1281,2024/03/26,05-Apr-2024,shipped,948.97,pix,delay_expected
100668,1699,09-10-2023,09-13-2023,delivered,25.97,credit_card,
100669,1818,2025-08-21,09-03-2025,shipped,312.72,pix,
100670,1547,06/06/2025,13-6-2025,delivered,927.87,pix,priority
100671,1842,13/02/2025,2025/02/27,cancelled,880.07,paypal,
100672,1887,2023/03/24,03-31-2023,delivered,877.38,credit_card,
100673,1267,2024-06-02,12-Jun-2024,delivered,456.00,credit_card,
100674,1656,2023/07/08,11-7-2023,shipped,309.02,credit_card,
